date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
1/9/1983,1982,0,w,CIN,NYJ,1639.767,1578.175,0.67452479,0.32547521,1592.07,1625.873,17,44
1/9/1983,1982,0,w,MIN,ATL,1486.825,1468.788,0.61727535,0.38272465,1501.178,1454.435,30,24
1/9/1983,1982,0,w,PIT,LAC,1591.022,1621.608,0.549364391,0.450635609,1575.548,1637.081,28,31
1/15/1983,1982,0,d,OAK,NYJ,1639.847,1625.873,0.611734953,0.388265047,1622.254,1643.465,14,17
1/15/1983,1982,0,d,WSH,MIN,1629.638,1501.178,0.75280808,0.24719192,1641.944,1488.872,21,7
1/16/1983,1982,0,d,MIA,LAC,1627.376,1637.081,0.578910773,0.421089227,1652.77,1611.688,34,13
1/16/1983,1982,0,d,DAL,GB,1637.289,1559.526,0.694620394,0.305379606,1651.541,1545.274,37,26
1/22/1983,1982,0,c,WSH,DAL,1641.944,1651.541,0.579062318,0.420937682,1664.183,1629.303,31,17
1/23/1983,1982,0,c,MIA,NYJ,1652.77,1643.465,0.60533243,0.39466757,1673.447,1622.788,14,0
1/30/1983,1982,1,s,WSH,MIA,1664.183,1673.447,0.486671191,0.513328809,1688.905,1648.725,27,17
9/3/1983,1983,0,,SF,PHI,1532.99,1503.466,0.632771216,0.367228784,1509.297,1527.16,17,22
9/4/1983,1983,0,,NYG,LAR,1510.778,1422.554,0.707242347,0.292757653,1474.321,1459.011,6,16
9/4/1983,1983,0,,TB,DET,1493.699,1493.28,0.593048468,0.406951532,1463.323,1523.657,0,11
9/4/1983,1983,0,,LAC,NYJ,1576.125,1583.525,0.582141881,0.417858119,1545.459,1614.191,29,41
9/4/1983,1983,0,,BUF,MIA,1504.169,1600.816,0.454581847,0.545418153,1481.18,1623.805,0,12
9/4/1983,1983,0,,CHI,ATL,1451.176,1471.29,0.564239146,0.435760854,1435.206,1487.26,17,20
9/4/1983,1983,0,,CIN,OAK,1563.046,1583.17,0.564224992,0.435775008,1535.424,1610.792,10,20
9/4/1983,1983,0,,CLE,MIN,1458.675,1494.248,0.542247881,0.457752119,1437.286,1515.638,21,27
9/4/1983,1983,0,,KC,SEA,1505.359,1470.452,0.639941655,0.360058345,1516.445,1459.366,17,13
9/4/1983,1983,0,,NO,ARI,1450.36,1469.282,0.565925506,0.434074494,1471.49,1448.151,28,17
9/4/1983,1983,0,,NE,IND,1477.461,1357.818,0.743242545,0.256757455,1445.885,1389.394,23,29
9/4/1983,1983,0,,TEN,GB,1402.444,1531.849,0.40836102,0.59163898,1391.444,1542.849,38,41
9/4/1983,1983,0,,PIT,DEN,1552.032,1439.078,0.735825974,0.264174026,1526.262,1464.847,10,14
9/5/1983,1983,0,,WSH,DAL,1627.603,1587.869,0.646318898,0.353681102,1618.195,1597.276,30,31
9/8/1983,1983,0,,MIN,SF,1515.638,1509.297,0.601248955,0.398751045,1472.565,1552.369,17,48
9/11/1983,1983,0,,DET,CLE,1523.657,1437.286,0.705028923,0.294971077,1496.525,1464.417,26,31
9/11/1983,1983,0,,ATL,NYG,1487.26,1474.321,0.610318913,0.389681087,1469.717,1491.864,13,16
9/11/1983,1983,0,,CHI,TB,1435.206,1463.323,0.552880408,0.447119592,1453.495,1445.034,17,10
9/11/1983,1983,0,,IND,DEN,1389.394,1464.847,0.484961461,0.515038539,1369.321,1484.921,10,17
9/11/1983,1983,0,,ARI,DAL,1448.151,1597.276,0.381246122,0.618753878,1426.924,1618.504,17,34
9/11/1983,1983,0,,GB,PIT,1542.849,1526.262,0.61530151,0.38469849,1522.281,1546.831,21,25
9/11/1983,1983,0,,MIA,NE,1623.805,1445.885,0.801923505,0.198076495,1632.36,1437.33,34,24
9/11/1983,1983,0,,NYJ,SEA,1614.191,1459.366,0.779956762,0.220043238,1578.153,1495.404,10,17
9/11/1983,1983,0,,PHI,WSH,1527.16,1618.195,0.462602595,0.537397405,1505.234,1640.121,13,23
9/11/1983,1983,0,,OAK,TEN,1610.792,1391.444,0.837104315,0.162895685,1618.605,1383.631,20,6
9/11/1983,1983,0,,CIN,BUF,1535.424,1481.18,0.665170876,0.334829124,1512.786,1503.818,6,10
9/11/1983,1983,0,,LAR,NO,1459.011,1471.49,0.575013271,0.424986729,1470.52,1459.981,30,27
9/12/1983,1983,0,,KC,LAC,1516.445,1545.459,0.551603614,0.448396386,1500.897,1561.007,14,17
9/15/1983,1983,0,,CLE,CIN,1464.417,1512.786,0.523915669,0.476084331,1487.078,1490.125,17,7
9/18/1983,1983,0,,BUF,IND,1503.818,1369.321,0.759218009,0.240781991,1511.729,1361.409,28,23
9/18/1983,1983,0,,GB,LAR,1522.281,1470.52,0.661980015,0.338019985,1531.18,1461.62,27,24
9/18/1983,1983,0,,DET,ATL,1496.525,1469.717,0.629130703,0.370869297,1459.324,1506.919,14,30
9/18/1983,1983,0,,SEA,LAC,1495.404,1561.007,0.499132214,0.500867786,1509.295,1547.116,34,31
9/18/1983,1983,0,,DEN,PHI,1484.921,1505.234,0.563957468,0.436042532,1468.961,1521.194,10,13
9/18/1983,1983,0,,WSH,KC,1640.121,1500.897,0.764157164,0.235842836,1652.088,1488.93,27,12
9/18/1983,1983,0,,DAL,NYG,1618.504,1491.864,0.75085332,0.24914668,1631.212,1479.156,28,13
9/18/1983,1983,0,,NE,NYJ,1437.33,1578.153,0.392581876,0.607418124,1467.5,1547.983,23,13
9/18/1983,1983,0,,TB,MIN,1445.034,1472.565,0.553714147,0.446285853,1429.416,1488.184,16,19
9/18/1983,1983,0,,TEN,PIT,1383.631,1546.831,0.36232558,0.63767442,1365.839,1564.624,28,40
9/18/1983,1983,0,,NO,CHI,1459.981,1453.495,0.601449053,0.398550947,1470.684,1442.792,34,31
9/18/1983,1983,0,,ARI,SF,1426.924,1552.369,0.413879777,0.586120223,1404.588,1574.705,27,42
9/19/1983,1983,0,,OAK,MIA,1618.605,1632.36,0.57321731,0.42678269,1640.618,1610.347,27,14
9/25/1983,1983,0,,IND,CHI,1361.409,1442.792,0.476440427,0.523559573,1376.035,1428.167,22,19
9/25/1983,1983,0,,BUF,TEN,1511.729,1365.839,0.771002482,0.228997518,1523.809,1353.759,30,13
9/25/1983,1983,0,,TB,CIN,1429.416,1490.125,0.506174931,0.493825069,1409.678,1509.863,17,23
9/25/1983,1983,0,,SF,ATL,1574.705,1506.919,0.682303416,0.317696584,1584.349,1497.275,24,20
9/25/1983,1983,0,,PHI,ARI,1521.194,1404.588,0.739892168,0.260107832,1498.834,1426.947,11,14
9/25/1983,1983,0,,DAL,NO,1631.212,1470.684,0.785539223,0.214460777,1633.909,1467.987,21,20
9/25/1983,1983,0,,LAC,CLE,1547.116,1487.078,0.672557818,0.327442182,1519.364,1514.83,24,30
9/25/1983,1983,0,,MIN,DET,1488.184,1459.324,0.631882573,0.368117427,1497.972,1449.535,20,17
9/25/1983,1983,0,,NYJ,LAR,1547.983,1461.62,0.705019346,0.294980654,1555.635,1453.968,27,24
9/25/1983,1983,0,,MIA,KC,1610.347,1488.93,0.74518648,0.25481352,1620.67,1478.607,14,6
9/25/1983,1983,0,,SEA,WSH,1509.295,1652.088,0.389880988,0.610119012,1491.236,1670.148,17,27
9/25/1983,1983,0,,DEN,OAK,1468.961,1640.618,0.351154793,0.648845207,1450.389,1659.19,7,22
9/25/1983,1983,0,,PIT,NE,1564.624,1467.5,0.717736355,0.282263645,1536.857,1495.267,23,28
9/26/1983,1983,0,,NYG,GB,1479.156,1531.18,0.518665287,0.481334713,1509.961,1500.375,27,3
10/2/1983,1983,0,,ATL,PHI,1497.275,1498.834,0.590297595,0.409702405,1477.709,1518.399,24,28
10/2/1983,1983,0,,LAR,DET,1453.968,1449.535,0.598612811,0.401387189,1473.306,1430.197,21,10
10/2/1983,1983,0,,NO,MIA,1467.987,1620.67,0.376426479,0.623573521,1499.134,1589.523,17,7
10/2/1983,1983,0,,CHI,DEN,1428.167,1450.389,0.561253275,0.438746725,1453.046,1425.51,31,14
10/2/1983,1983,0,,CIN,IND,1509.863,1376.035,0.758513307,0.241486693,1486.743,1399.155,31,34
10/2/1983,1983,0,,CLE,SEA,1514.83,1491.236,0.624803675,0.375196325,1478.73,1527.336,9,24
10/2/1983,1983,0,,KC,ARI,1478.607,1426.947,0.661849907,0.338150093,1499.28,1406.274,38,14
10/2/1983,1983,0,,PIT,TEN,1536.857,1353.759,0.806615535,0.193384465,1544.085,1346.531,17,10
10/2/1983,1983,0,,NE,SF,1495.267,1584.349,0.465398611,0.534601389,1467.235,1612.381,13,33
10/2/1983,1983,0,,WSH,OAK,1670.148,1659.19,0.607603422,0.392396578,1678.482,1650.856,37,35
10/2/1983,1983,0,,GB,TB,1500.375,1409.678,0.710181144,0.289818856,1520.608,1389.445,55,14
10/2/1983,1983,0,,MIN,DAL,1497.972,1633.909,0.399308738,0.600691262,1477.555,1654.326,24,37
10/2/1983,1983,0,,NYG,LAC,1509.961,1519.364,0.579334502,0.420665498,1485.243,1544.083,34,41
10/3/1983,1983,0,,BUF,NYJ,1523.809,1555.635,0.547596667,0.452403333,1488.016,1591.427,10,34
10/9/1983,1983,0,,DET,GB,1430.197,1520.608,0.463495699,0.536504301,1465.139,1485.666,38,14
10/9/1983,1983,0,,DAL,TB,1654.326,1389.445,0.869772378,0.130227622,1657.466,1386.305,27,24
10/9/1983,1983,0,,ARI,WSH,1406.274,1678.482,0.232761188,0.767238812,1392.58,1692.177,14,38
10/9/1983,1983,0,,IND,NE,1399.155,1467.235,0.49556764,0.50443236,1417.256,1449.133,12,7
10/9/1983,1983,0,,CHI,MIN,1453.046,1477.555,0.558008842,0.441991158,1426.867,1503.734,14,23
10/9/1983,1983,0,,ATL,NO,1477.709,1499.134,0.562382717,0.437617283,1465.103,1511.74,17,19
10/9/1983,1983,0,,SF,LAR,1612.381,1473.306,0.764002551,0.235997449,1589.032,1496.654,7,10
10/9/1983,1983,0,,LAC,SEA,1544.083,1527.336,0.615519501,0.384480499,1559.5,1511.919,28,21
10/9/1983,1983,0,,CLE,NYJ,1478.73,1591.427,0.431786493,0.568213507,1494.833,1575.324,10,7
10/9/1983,1983,0,,OAK,KC,1650.856,1499.28,0.776730117,0.223269883,1653.674,1496.463,21,20
10/9/1983,1983,0,,TEN,DEN,1346.531,1425.51,0.47989345,0.52010655,1322.069,1449.972,14,26
10/9/1983,1983,0,,NYG,PHI,1485.243,1518.399,0.545699305,0.454300695,1467.419,1536.223,13,17
10/9/1983,1983,0,,MIA,BUF,1589.523,1488.016,0.722819645,0.277180355,1567.841,1509.698,35,38
10/10/1983,1983,0,,CIN,PIT,1486.743,1544.085,0.511018964,0.488981036,1462.15,1568.678,14,24
10/16/1983,1983,0,,IND,BUF,1417.256,1509.698,0.460589708,0.539410292,1388.341,1538.613,7,30
10/16/1983,1983,0,,TB,ARI,1386.305,1392.58,0.583716348,0.416283652,1361.363,1417.522,27,34
10/16/1983,1983,0,,SEA,OAK,1511.919,1653.674,0.391303265,0.608696735,1525.777,1639.816,38,36
10/16/1983,1983,0,,PIT,CLE,1568.678,1494.833,0.689815324,0.310184676,1588.123,1475.388,44,17
10/16/1983,1983,0,,NYJ,MIA,1575.324,1567.841,0.60282398,0.39717602,1538.615,1604.55,14,32
10/16/1983,1983,0,,NO,SF,1511.74,1589.032,0.482317767,0.517682233,1483.003,1617.77,13,32
10/16/1983,1983,0,,KC,NYG,1496.463,1467.419,0.632128913,0.367871087,1518.272,1445.609,38,17
10/16/1983,1983,0,,DET,CHI,1465.139,1426.867,0.644392729,0.355607271,1483.536,1408.471,31,17
10/16/1983,1983,0,,DEN,CIN,1449.972,1462.15,0.57543664,0.42456336,1467.215,1444.907,24,17
10/16/1983,1983,0,,DAL,PHI,1657.466,1536.223,0.744996241,0.255003759,1673.613,1520.076,37,7
10/16/1983,1983,0,,LAR,ATL,1496.654,1465.103,0.635478386,0.364521614,1510.244,1451.513,27,21
10/16/1983,1983,0,,MIN,TEN,1503.734,1322.069,0.805325542,0.194674458,1514.393,1311.41,34,14
10/16/1983,1983,0,,NE,LAC,1449.133,1559.5,0.435080187,0.564919813,1481.818,1526.815,37,21
10/17/1983,1983,0,,GB,WSH,1485.666,1692.177,0.306910536,0.693089464,1495.934,1681.908,48,47
10/23/1983,1983,0,,DAL,OAK,1673.613,1639.816,0.638468058,0.361531942,1658.925,1654.504,38,40
10/23/1983,1983,0,,DEN,LAC,1467.215,1526.815,0.507770599,0.492229401,1488.793,1505.237,14,6
10/23/1983,1983,0,,IND,MIA,1388.341,1604.55,0.295165049,0.704834951,1373.383,1619.509,7,21
10/23/1983,1983,0,,CIN,CLE,1444.907,1475.388,0.549514021,0.450485979,1463.353,1456.943,28,21
10/23/1983,1983,0,,BUF,NE,1538.613,1481.818,0.668433468,0.331566532,1489.565,1530.866,0,31
10/23/1983,1983,0,,TB,NO,1361.363,1483.003,0.41920299,0.58079701,1350.032,1494.334,21,24
10/23/1983,1983,0,,WSH,DET,1681.908,1483.536,0.819962154,0.180037846,1691.848,1473.596,38,17
10/23/1983,1983,0,,PHI,CHI,1520.076,1408.471,0.734313713,0.265686287,1509.008,1419.539,6,7
10/23/1983,1983,0,,GB,MIN,1495.934,1514.393,0.566580117,0.433419883,1479.886,1530.441,17,20
10/23/1983,1983,0,,SEA,PIT,1525.777,1588.123,0.503819339,0.496180661,1506.145,1607.754,21,27
10/23/1983,1983,0,,LAR,SF,1510.244,1617.77,0.439103971,0.560896029,1489.585,1638.429,35,45
10/23/1983,1983,0,,TEN,KC,1311.41,1518.272,0.306480906,0.693519094,1303.427,1526.255,10,13
10/23/1983,1983,0,,NYJ,ATL,1538.615,1451.513,0.705903271,0.294096729,1509.102,1481.026,21,27
10/24/1983,1983,0,,ARI,NYG,1417.522,1445.609,0.552923098,0.447076902,1415.908,1447.223,20,20
10/30/1983,1983,0,,CLE,TEN,1456.943,1303.427,0.77866081,0.22133919,1464.778,1295.591,25,19
10/30/1983,1983,0,,CHI,DET,1419.539,1473.596,0.515743037,0.484256963,1387.496,1505.639,17,38
10/30/1983,1983,0,,ATL,NE,1481.026,1530.866,0.521803158,0.478196842,1504.629,1507.263,24,13
10/30/1983,1983,0,,MIA,LAR,1619.509,1489.585,0.754372986,0.245627014,1632.294,1476.8,30,14
10/30/1983,1983,0,,BUF,NO,1489.565,1494.334,0.585821357,0.414178643,1505.255,1478.644,27,21
10/30/1983,1983,0,,OAK,SEA,1654.504,1506.145,0.773502174,0.226497826,1609.293,1551.356,21,34
10/30/1983,1983,0,,CIN,GB,1463.353,1479.886,0.569300671,0.430699329,1489.013,1454.226,34,14
10/30/1983,1983,0,,SF,NYJ,1638.429,1509.102,0.753735646,0.246264354,1593.651,1553.88,13,27
10/30/1983,1983,0,,PIT,TB,1607.754,1350.032,0.865032978,0.134967022,1611.972,1345.814,17,12
10/30/1983,1983,0,,PHI,IND,1509.008,1373.383,0.760403023,0.239596977,1497.408,1384.982,21,22
10/30/1983,1983,0,,NYG,DAL,1447.223,1658.925,0.300591118,0.699408882,1430.629,1675.52,20,38
10/30/1983,1983,0,,DEN,KC,1488.793,1526.255,0.539547586,0.460452414,1501.402,1513.647,27,24
10/30/1983,1983,0,,ARI,MIN,1415.908,1530.441,0.429195347,0.570804653,1443.913,1502.436,41,31
10/31/1983,1983,0,,LAC,WSH,1505.237,1691.848,0.331801322,0.668198678,1496.52,1700.566,24,27
11/6/1983,1983,0,,MIN,TB,1502.436,1345.814,0.781726963,0.218273037,1471.284,1376.966,12,17
11/6/1983,1983,0,,GB,CLE,1454.226,1464.778,0.577721747,0.422278253,1476.544,1442.46,35,21
11/6/1983,1983,0,,KC,OAK,1513.647,1609.293,0.456010885,0.543989115,1493.883,1629.057,20,28
11/6/1983,1983,0,,WSH,ARI,1700.566,1443.913,0.864312918,0.135687082,1709.239,1435.239,45,7
11/6/1983,1983,0,,SF,MIA,1593.651,1632.294,0.537858176,0.462141824,1578.557,1647.387,17,20
11/6/1983,1983,0,,SEA,DEN,1551.356,1501.402,0.659648546,0.340351454,1565.57,1487.188,27,19
11/6/1983,1983,0,,PHI,DAL,1497.408,1675.52,0.342736063,0.657263937,1483.851,1689.077,20,27
11/6/1983,1983,0,,TEN,CIN,1295.591,1489.013,0.323166758,0.676833242,1272.766,1511.838,14,55
11/6/1983,1983,0,,NYJ,IND,1553.88,1384.982,0.793544565,0.206455435,1529.261,1409.601,14,17
11/6/1983,1983,0,,PIT,LAC,1611.972,1496.52,0.738611683,0.261388317,1627.327,1481.165,26,3
11/6/1983,1983,0,,NO,ATL,1478.644,1504.629,0.555912278,0.444087722,1503.869,1479.404,27,10
11/6/1983,1983,0,,LAR,CHI,1476.8,1387.496,0.708527916,0.291472084,1488.127,1376.168,21,14
11/6/1983,1983,0,,NE,BUF,1507.263,1505.255,0.595254135,0.404745865,1528.536,1483.981,21,7
11/7/1983,1983,0,,DET,NYG,1505.639,1430.629,0.691248438,0.308751562,1516.936,1419.331,15,9
11/13/1983,1983,0,,NE,MIA,1528.536,1647.387,0.423116869,0.576883131,1557.926,1617.998,17,6
11/13/1983,1983,0,,SF,NO,1578.557,1503.869,0.690852699,0.309147301,1597.93,1484.496,27,0
11/13/1983,1983,0,,OAK,DEN,1629.057,1487.188,0.766890136,0.233109864,1633.739,1482.506,22,20
11/13/1983,1983,0,,MIN,GB,1471.284,1476.544,0.585135403,0.414864597,1444.853,1502.976,21,29
11/13/1983,1983,0,,TEN,DET,1272.766,1516.936,0.262815598,0.737184402,1311.254,1478.448,27,17
11/13/1983,1983,0,,KC,CIN,1493.883,1511.838,0.567292433,0.432707567,1509.064,1496.657,20,15
11/13/1983,1983,0,,LAC,DAL,1481.165,1689.077,0.305197696,0.694802304,1491.466,1678.776,24,23
11/13/1983,1983,0,,CLE,TB,1442.46,1376.966,0.679436599,0.320563401,1460.886,1358.539,20,0
11/13/1983,1983,0,,IND,PIT,1409.601,1627.327,0.293351561,0.706648439,1395.969,1640.959,13,24
11/13/1983,1983,0,,ARI,SEA,1435.239,1565.57,0.407073794,0.592926206,1457.137,1543.672,33,28
11/13/1983,1983,0,,NYJ,BUF,1529.261,1483.981,0.653582191,0.346417809,1500.645,1512.598,17,24
11/13/1983,1983,0,,NYG,WSH,1419.331,1709.239,0.215062651,0.784937349,1408.275,1720.295,17,33
11/13/1983,1983,0,,CHI,PHI,1376.168,1483.851,0.438881394,0.561118606,1392.034,1467.986,17,14
11/14/1983,1983,0,,ATL,LAR,1479.404,1488.127,0.580288166,0.419711834,1441.552,1525.979,13,36
11/20/1983,1983,0,,GB,DET,1502.976,1478.448,0.626063216,0.373936784,1484.881,1496.542,20,23
11/20/1983,1983,0,,ATL,SF,1441.552,1597.93,0.371447026,0.628552974,1462.661,1576.821,28,24
11/20/1983,1983,0,,BUF,OAK,1512.598,1633.739,0.419902519,0.580097481,1501.245,1645.091,24,27
11/20/1983,1983,0,,CIN,TEN,1496.657,1311.254,0.808676854,0.191323146,1508.225,1299.686,38,10
11/20/1983,1983,0,,DAL,KC,1678.776,1509.064,0.794311184,0.205688816,1690.093,1497.747,41,21
11/20/1983,1983,0,,DEN,SEA,1482.506,1543.672,0.505517346,0.494482654,1507.038,1519.14,38,27
11/20/1983,1983,0,,NE,CLE,1557.926,1460.886,0.717638384,0.282361616,1504.72,1514.092,0,30
11/20/1983,1983,0,,PHI,NYG,1467.986,1408.275,0.672143142,0.327856858,1422.697,1453.565,0,23
11/20/1983,1983,0,,ARI,LAC,1457.137,1491.466,0.544024814,0.455975186,1488.023,1460.581,44,14
11/20/1983,1983,0,,PIT,MIN,1640.959,1444.853,0.81802848,0.18197152,1615.224,1470.588,14,17
11/20/1983,1983,0,,TB,CHI,1358.539,1392.034,0.545215478,0.454784522,1321.676,1428.897,0,27
11/20/1983,1983,0,,LAR,WSH,1525.979,1720.295,0.322042138,0.677957862,1506.905,1739.369,20,42
11/20/1983,1983,0,,MIA,IND,1617.998,1395.969,0.839197846,0.160802154,1628.347,1385.62,37,0
11/21/1983,1983,0,,NO,NYJ,1484.496,1500.645,0.569842592,0.430157408,1468.338,1516.803,28,31
11/24/1983,1983,0,,DET,PIT,1496.542,1615.224,0.423354346,0.576645654,1541.005,1570.762,45,3
11/24/1983,1983,0,,DAL,ARI,1690.093,1488.023,0.823083313,0.176916687,1699.383,1478.732,35,17
11/27/1983,1983,0,,SEA,KC,1519.14,1497.747,0.621828865,0.378171135,1529.229,1487.658,51,48
11/27/1983,1983,0,,OAK,NYG,1645.091,1453.565,0.814070948,0.185929052,1654.325,1444.331,27,12
11/27/1983,1983,0,,NYJ,NE,1516.803,1504.72,0.609146364,0.390853636,1540.805,1480.718,26,3
11/27/1983,1983,0,,WSH,PHI,1739.369,1422.697,0.899987045,0.100012955,1742.113,1419.953,28,24
11/27/1983,1983,0,,LAC,DEN,1460.581,1507.038,0.526660213,0.473339787,1490.798,1476.821,31,7
11/27/1983,1983,0,,TB,TEN,1321.676,1299.686,0.62263667,0.37736333,1338.393,1282.969,33,24
11/27/1983,1983,0,,CHI,SF,1428.897,1576.821,0.382878335,0.617121665,1459.652,1546.066,13,3
11/27/1983,1983,0,,ATL,GB,1462.661,1484.881,0.56125611,0.43874389,1479.411,1468.132,47,41
11/27/1983,1983,0,,LAR,BUF,1506.905,1501.245,0.600308732,0.399691268,1531.836,1476.315,41,17
11/27/1983,1983,0,,NO,MIN,1468.338,1470.588,0.589335254,0.410664746,1473.873,1465.053,17,16
11/27/1983,1983,0,,CLE,IND,1514.092,1385.62,0.752820934,0.247179066,1527.472,1372.241,41,23
11/28/1983,1983,0,,MIA,CIN,1628.347,1508.225,0.743768385,0.256231615,1643.562,1493.01,38,14
12/1/1983,1983,0,,LAC,OAK,1490.798,1654.325,0.361890781,0.638109219,1466.576,1678.547,10,42
12/4/1983,1983,0,,SEA,DAL,1529.229,1699.383,0.35312863,0.64687137,1507.268,1721.344,10,35
12/4/1983,1983,0,,DEN,CLE,1476.821,1527.472,0.520638138,0.479361862,1506.263,1498.029,27,6
12/4/1983,1983,0,,WSH,ATL,1742.113,1479.411,0.868345013,0.131654987,1748.606,1472.918,37,21
12/4/1983,1983,0,,SF,TB,1546.066,1338.393,0.827731135,0.172268865,1554.367,1330.092,35,21
12/4/1983,1983,0,,PIT,CIN,1570.762,1493.01,0.694606962,0.305393038,1531.556,1532.216,10,23
12/4/1983,1983,0,,TEN,MIA,1282.969,1643.562,0.154260314,0.845739686,1277.313,1649.217,17,24
12/4/1983,1983,0,,NYG,ARI,1444.331,1478.732,0.543921999,0.456078001,1426.576,1496.487,6,10
12/4/1983,1983,0,,NE,NO,1480.718,1473.873,0.601944323,0.398055677,1496.749,1457.842,7,0
12/4/1983,1983,0,,KC,BUF,1487.658,1476.315,0.608131695,0.391868305,1465.082,1498.891,9,14
12/4/1983,1983,0,,GB,CHI,1468.132,1459.652,0.604197285,0.395802715,1478.751,1449.033,31,28
12/4/1983,1983,0,,IND,NYJ,1372.241,1540.805,0.355222188,0.644777812,1361.321,1551.725,6,10
12/4/1983,1983,0,,PHI,LAR,1419.953,1531.836,0.432936496,0.567063504,1438.604,1513.185,13,9
12/5/1983,1983,0,,DET,MIN,1541.005,1465.053,0.692404547,0.307595453,1555.371,1450.686,13,2
12/10/1983,1983,0,,MIA,ATL,1649.217,1472.918,0.800437136,0.199562864,1656.697,1465.439,31,24
12/10/1983,1983,0,,NYJ,PIT,1551.725,1531.556,0.620170548,0.379829452,1508.73,1574.551,7,34
12/11/1983,1983,0,,CIN,DET,1532.216,1555.371,0.559930299,0.440069701,1551.194,1536.393,17,9
12/11/1983,1983,0,,LAC,KC,1466.576,1465.082,0.594541075,0.405458925,1477.488,1454.17,41,38
12/11/1983,1983,0,,LAR,NE,1513.185,1496.749,0.615095739,0.384904261,1478.59,1531.344,7,21
12/11/1983,1983,0,,DEN,IND,1506.263,1361.321,0.77003756,0.22996244,1510.876,1356.708,21,19
12/11/1983,1983,0,,BUF,SF,1498.891,1554.367,0.513702706,0.486297294,1471.659,1581.599,10,23
12/11/1983,1983,0,,MIN,CHI,1450.686,1449.033,0.594761695,0.405238305,1426.816,1472.903,13,19
12/11/1983,1983,0,,NYG,SEA,1426.576,1507.268,0.47743274,0.52256726,1409.588,1524.256,12,17
12/11/1983,1983,0,,TEN,CLE,1277.313,1498.029,0.289796345,0.710203655,1309.1,1466.243,34,27
12/11/1983,1983,0,,PHI,NO,1438.604,1457.842,0.565478598,0.434521402,1422.592,1473.853,17,20
12/11/1983,1983,0,,OAK,ARI,1678.547,1496.487,0.805681773,0.194318227,1635.02,1540.014,24,34
12/11/1983,1983,0,,DAL,WSH,1721.344,1748.606,0.55409677,0.44590323,1686.491,1783.458,10,31
12/12/1983,1983,0,,TB,GB,1330.092,1478.751,0.381879121,0.618120879,1319.892,1488.951,9,12
12/16/1983,1983,0,,MIA,NYJ,1656.697,1508.73,0.773106593,0.226893407,1669.293,1496.134,34,14
12/17/1983,1983,0,,MIN,CIN,1426.816,1551.194,0.415370543,0.584629457,1450.2,1527.81,20,14
12/17/1983,1983,0,,WSH,NYG,1783.458,1409.588,0.925967764,0.074032236,1786.301,1406.746,31,22
12/18/1983,1983,0,,SEA,NE,1524.256,1531.344,0.582578702,0.417421298,1548.207,1507.393,24,6
12/18/1983,1983,0,,DET,TB,1536.393,1319.892,0.834857183,0.165142817,1540.453,1315.832,23,20
12/18/1983,1983,0,,IND,TEN,1356.708,1309.1,0.656610078,0.343389922,1372.374,1293.433,20,10
12/18/1983,1983,0,,OAK,LAC,1635.02,1477.488,0.782619468,0.217380532,1646.206,1466.302,30,14
12/18/1983,1983,0,,CHI,GB,1472.903,1488.951,0.569985101,0.430014899,1482.146,1479.708,23,21
12/18/1983,1983,0,,CLE,PIT,1466.243,1574.551,0.437995582,0.562004418,1496.502,1544.292,30,17
12/18/1983,1983,0,,NO,LAR,1473.853,1478.59,0.585866051,0.414133949,1460.618,1491.826,24,26
12/18/1983,1983,0,,ATL,BUF,1465.439,1471.659,0.583793278,0.416206722,1488.872,1448.225,31,14
12/18/1983,1983,0,,ARI,PHI,1540.014,1422.592,0.740795147,0.259204853,1555.423,1407.183,31,7
12/18/1983,1983,0,,KC,DEN,1454.17,1510.876,0.511933759,0.488066241,1487.873,1477.173,48,17
12/19/1983,1983,0,,SF,DAL,1581.599,1686.491,0.442841754,0.557158246,1618.575,1649.515,42,17
12/24/1983,1983,0,w,SEA,DEN,1548.207,1477.173,0.686342393,0.313657607,1567.223,1458.156,31,7
12/26/1983,1983,0,w,DAL,LAR,1649.515,1491.826,0.782773183,0.217226817,1613.294,1528.047,17,24
12/31/1983,1983,0,d,SF,DET,1618.575,1540.453,0.695058585,0.304941415,1622.544,1536.484,24,23
12/31/1983,1983,0,d,MIA,SEA,1669.293,1567.223,0.723468492,0.276531508,1636.732,1599.784,20,27
1/1/1984,1983,0,d,WSH,LAR,1786.301,1528.047,0.865390121,0.134609879,1795.236,1519.111,51,7
1/1/1984,1983,0,d,OAK,PIT,1646.206,1544.292,0.723288799,0.276711201,1663.527,1526.971,38,10
1/8/1984,1983,0,c,OAK,SEA,1663.527,1599.784,0.677237285,0.322762715,1680.805,1582.506,30,14
1/8/1984,1983,0,c,WSH,SF,1795.236,1622.544,0.797099716,0.202900284,1800.313,1617.467,24,21
1/22/1984,1983,1,s,WSH,OAK,1800.313,1680.805,0.665509258,0.334490742,1752.442,1728.676,9,38
9/2/1984,1984,0,,PIT,KC,1519.647,1493.582,0.628132209,0.371867791,1488.223,1525.007,27,37
9/2/1984,1984,0,,WSH,MIA,1669.961,1592.821,0.693859132,0.306140868,1626.279,1636.504,17,35
9/2/1984,1984,0,,DEN,CIN,1473.771,1520.206,0.526691784,0.473308216,1486.784,1507.193,20,17
